authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
Md Gufran,https://yt3.ggpht.com/ytc/APkrFKZwHnuUY9JAg-nxxYa_VAPm1307z6zmxDuqac8o45uJjK5x2ppsy7MN7hj-mwVP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6uLXUFl0O_iYrY3ZGkt5qA,{'value': 'UC6uLXUFl0O_iYrY3ZGkt5qA'},UCAQg09FkoobmLquNNoO4ulg,tLaiUarjNj8,He went to Hungary in 1990,He went to Hungary in 1990,,True,none,0,,2023-10-13T04:01:16Z,2023-10-13T04:01:41Z
randomperson,https://yt3.ggpht.com/ytc/APkrFKay-y7g2nnKt7lk8mbfOMBOf-u7wp9yUVlZ88n6xSm5rCqSbMGAfFyvEcecpK97=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp1XEdCUEbh8DkomqboIVRw,{'value': 'UCp1XEdCUEbh8DkomqboIVRw'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,"Help, why did I say &quot;Shoe&quot; instead of sneakers or trainers?????????????????","Help, why did I say ""Shoe"" instead of sneakers or trainers?????????????????",,True,none,1,,2023-10-13T03:38:12Z,2023-10-13T03:38:12Z
Abd Halim Mohd Nor,https://yt3.ggpht.com/ytc/APkrFKbk0MZi7WOWlebKmjotOEYAfyuvb1kKA1tAZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJgnLZZqEK999PVQBh6mbuw,{'value': 'UCJgnLZZqEK999PVQBh6mbuw'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,I&#39;m from Malaysia,I'm from Malaysia,,True,none,0,,2023-10-13T03:00:05Z,2023-10-13T03:00:05Z
Wafflebreast,https://yt3.ggpht.com/kYx12iAzaNOjxqNZ573_APx9weGm5vy_pZe2DpN6VRFgghhFfL6sISu1RJ3n6XL2Xbh861LTog=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCP9rR6-39VH-IbgETqAe4fQ,{'value': 'UCP9rR6-39VH-IbgETqAe4fQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I thought the eggplant one was penis,I thought the eggplant one was penis,,True,none,0,,2023-10-13T02:54:32Z,2023-10-13T02:54:32Z
Normal house⭐,https://yt3.ggpht.com/3a7Mo-rdUZFUa5c0pTN2annzmSlLYKqvovaCp319iud0F4kDWtyUXjb1tM9Jny741FXg8B2y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT3Qtl8fwCgnaSXUI8qaxyQ,{'value': 'UCT3Qtl8fwCgnaSXUI8qaxyQ'},UCAQg09FkoobmLquNNoO4ulg,NRSyg64THtA,😅😅,😅😅,,True,none,0,,2023-10-13T02:40:58Z,2023-10-13T02:40:58Z
Normal house⭐,https://yt3.ggpht.com/3a7Mo-rdUZFUa5c0pTN2annzmSlLYKqvovaCp319iud0F4kDWtyUXjb1tM9Jny741FXg8B2y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT3Qtl8fwCgnaSXUI8qaxyQ,{'value': 'UCT3Qtl8fwCgnaSXUI8qaxyQ'},UCAQg09FkoobmLquNNoO4ulg,NRSyg64THtA,"Excuse me , would you mind doing me a fevor","Excuse me , would you mind doing me a fevor",,True,none,0,,2023-10-13T02:40:02Z,2023-10-13T02:40:02Z
Normal house⭐,https://yt3.ggpht.com/3a7Mo-rdUZFUa5c0pTN2annzmSlLYKqvovaCp319iud0F4kDWtyUXjb1tM9Jny741FXg8B2y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCT3Qtl8fwCgnaSXUI8qaxyQ,{'value': 'UCT3Qtl8fwCgnaSXUI8qaxyQ'},UCAQg09FkoobmLquNNoO4ulg,NRSyg64THtA,"Excuse me ,would you mind doing me a favor","Excuse me ,would you mind doing me a favor",,True,none,0,,2023-10-13T02:38:41Z,2023-10-13T02:38:41Z
Javi Ochoa,https://yt3.ggpht.com/ytc/APkrFKYt9M1O-K3Rq5w8bGswIRE68tcYGxRCJKSXK2-AePIKtSWTKWmT16Ge571jTtpc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCstT1lwyoqeW4VcsCRPxwZA,{'value': 'UCstT1lwyoqeW4VcsCRPxwZA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Candy,Candy,,True,none,0,,2023-10-13T01:56:05Z,2023-10-13T01:56:05Z
Paulo Carreon,https://yt3.ggpht.com/zJOKgFDBl2JClmje8-uM97lj7nxloR7rKHEZeSOoj5B2m_X2a6c0WtOrYAXjoImB9aQj06OkqOE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5G50eOLgMJzcwSw_XJrAAQ,{'value': 'UC5G50eOLgMJzcwSw_XJrAAQ'},UCAQg09FkoobmLquNNoO4ulg,YKMHX0NX8kE,"Hello, I&#39;m from the Philippines ❤️","Hello, I'm from the Philippines ❤️",,True,none,0,,2023-10-13T01:46:32Z,2023-10-13T01:46:32Z
batman_is_ the_best,https://yt3.ggpht.com/QVxOVLyfeLhusT40sxVzcmw_x8oUaeg8E2fR0G6bMQoAN_Ld8EmsxZ5k7VeVvbFrgmldeVztIQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsk_8J0pK6YSwmU5sLWDK2g,{'value': 'UCsk_8J0pK6YSwmU5sLWDK2g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I&#39;m in English class and we say &quot;sweater&quot; and also &quot;jumper&quot;;,"I'm in English class and we say ""sweater"" and also ""jumper"";",,True,none,0,,2023-10-13T01:41:36Z,2023-10-13T01:41:36Z
kasaye weldesemaet,https://yt3.ggpht.com/ytc/APkrFKbJBvhFxTv92egJI49OuumEFvZ30pQTb-VuKbWuo836ClBBhvH7hSu3yVtyr_g5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZJP1lj19CenKu4QdjX9BBA,{'value': 'UCZJP1lj19CenKu4QdjX9BBA'},UCAQg09FkoobmLquNNoO4ulg,QXgeTOIYE1A,what is  been  to and  ing  different,what is  been  to and  ing  different,,True,none,0,,2023-10-13T01:37:56Z,2023-10-13T01:37:56Z
katsuki bakugou,https://yt3.ggpht.com/ytc/APkrFKY12RvmWox4MnB1OMwRNgjB-mI77pb6xFtWNCzd2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAXBIby_6REENAd4jkjO52w,{'value': 'UCAXBIby_6REENAd4jkjO52w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,A Canada so I say those things in French,A Canada so I say those things in French,,True,none,0,,2023-10-13T01:10:28Z,2023-10-13T01:10:42Z
Hamza Safi,https://yt3.ggpht.com/ytc/APkrFKYWq_Lrb4HOfix6Pb7pH3lC8fcFttmJLfid1c8j=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgkYdZu3vF0_n67DQKKB8sw,{'value': 'UCgkYdZu3vF0_n67DQKKB8sw'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,"I am from Afghanistan, and right now I am in the United States and I was this watching you","I am from Afghanistan, and right now I am in the United States and I was this watching you",,True,none,0,,2023-10-13T01:04:36Z,2023-10-13T01:04:36Z
Rahmath Pullikall,https://yt3.ggpht.com/ytc/APkrFKbmTG10vp597is7DxKcfaOslgp2DBwFXambvcNaW8VIaGb9_jdgfsuA3WgNfnhx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPVzh2a7BNRkr4OrMsEG41A,{'value': 'UCPVzh2a7BNRkr4OrMsEG41A'},UCAQg09FkoobmLquNNoO4ulg,QGUm92osrXY,This is a good way to talk.... for beginners like me...❤,This is a good way to talk.... for beginners like me...❤,,True,none,0,,2023-10-13T00:55:04Z,2023-10-13T00:55:04Z
Catlover1256,https://yt3.ggpht.com/3A-LnV9X5HKglxCFC1WnFjSj1mZL0CkIo1ObJnhp1_OjvsqvMxY37GWBs-MbMXbMPTvBqZTvuA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCK2qY4pIHtjlXd8b-YWAxQQ,{'value': 'UCK2qY4pIHtjlXd8b-YWAxQQ'},UCAQg09FkoobmLquNNoO4ulg,6VHjpb5jHY8,Cati isnt tricky at all,Cati isnt tricky at all,,True,none,0,,2023-10-13T00:53:23Z,2023-10-13T00:53:23Z
𝓻𝓪𝔂,https://yt3.ggpht.com/YR-XjStqvvRumvayGJPXeJ5hGF0ZImdhvRgUleg8TakewSO-44qxTFLgGfh0AcEy3zYZK-SrsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjsx6N6x76fVBnLLtUBCvBA,{'value': 'UCjsx6N6x76fVBnLLtUBCvBA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,ma’am that is a fleece,ma’am that is a fleece,,True,none,0,,2023-10-13T00:51:23Z,2023-10-13T00:51:23Z
Jintan Manis,https://yt3.ggpht.com/ytc/APkrFKb5lf3l6XqLUDNAd81vTYQ6J4K9jlsUhTOd7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpEJDaJvqpdVVLHmx0Px-Sw,{'value': 'UCpEJDaJvqpdVVLHmx0Px-Sw'},UCAQg09FkoobmLquNNoO4ulg,bgbTr24jXs8,I will kaonashi those food in belly to get my money worth😂😂😂😂😂😂😂😂,I will kaonashi those food in belly to get my money worth😂😂😂😂😂😂😂😂,,True,none,0,,2023-10-13T00:44:21Z,2023-10-13T00:44:21Z
Mafalda,https://yt3.ggpht.com/ytc/APkrFKYqsT38aJQnT0qbUIVdYqSm3VAYvFW_PCz2rV0S0A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKteu2Vr8OvYfIWfI_U3caw,{'value': 'UCKteu2Vr8OvYfIWfI_U3caw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Become American English,Become American English,,True,none,0,,2023-10-13T00:38:25Z,2023-10-13T00:38:25Z
Rahaman Abdul,https://yt3.ggpht.com/ytc/APkrFKZYvG5MJiXZpz4CiMGJP46I-7h91pGtua4cWQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKd8XHWDobdFGchUhDbfNHg,{'value': 'UCKd8XHWDobdFGchUhDbfNHg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,That are balls,That are balls,,True,none,0,,2023-10-13T00:38:18Z,2023-10-13T00:38:18Z
BossMoves,https://yt3.ggpht.com/ytc/APkrFKar7bpNEQb-h5KbgQYNHhv5gR8vrT6qwMYeT89D=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCijgOmXm_ABlZmx3FmKo4zA,{'value': 'UCijgOmXm_ABlZmx3FmKo4zA'},UCAQg09FkoobmLquNNoO4ulg,Dgr78l7bS_c,"<a href=""https://www.youtube.com/watch?v=Dgr78l7bS_c&amp;t=2m42s"">2:42</a>",2:42,,True,none,0,,2023-10-12T23:56:53Z,2023-10-12T23:56:53Z
F B,https://yt3.ggpht.com/ytc/APkrFKbe8V5q-hp1qD6u6njr4SlI-bGsUPFDRe2zrYKQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClQdS39UQI6v9i10gQQiTFQ,{'value': 'UClQdS39UQI6v9i10gQQiTFQ'},UCAQg09FkoobmLquNNoO4ulg,XcS7ih3bZzo,"We did not need this tutorial lool..that&#39;s a bad friend, you have been corrupted, she must have been jel","We did not need this tutorial lool..that's a bad friend, you have been corrupted, she must have been jel",,True,none,0,,2023-10-12T23:49:43Z,2023-10-12T23:49:43Z
Andi Nur,https://yt3.ggpht.com/ytc/APkrFKbI7sRJF6oDE7d29FA5XCAN97yEzt82RDJnGfUt=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeOya0FlyjpXbBpLFvo_uHQ,{'value': 'UCeOya0FlyjpXbBpLFvo_uHQ'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,131023,131023,,True,none,0,,2023-10-12T23:26:28Z,2023-10-12T23:26:28Z
Γιώργος Παρασκευόπουλος,https://yt3.ggpht.com/ytc/APkrFKZHSghXguGk9_0-o-TICGEws6Zio2aeAv1hYXxkQvIuKdy2-FB2_oNdwGh5R9hC6g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKoHQJ87aYm_w_JIgrUTvPw,{'value': 'UCKoHQJ87aYm_w_JIgrUTvPw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"&quot;AcccccctuAAAAly it&#39;s a crispy chocolate chip biscuit, the first one is a vehicle or more accurately it&#39;s a vehicle that transports goods in a designated area, the candy or do I dare say sweet food is wrapped so it&#39;s a wrapped sweet food, the purple coloured vegetable can be called &quot;brinjal&quot; &quot;🤓","""AcccccctuAAAAly it's a crispy chocolate chip biscuit, the first one is a vehicle or more accurately it's a vehicle that transports goods in a designated area, the candy or do I dare say sweet food is wrapped so it's a wrapped sweet food, the purple coloured vegetable can be called ""brinjal"" ""🤓",,True,none,0,,2023-10-12T22:21:01Z,2023-10-12T22:21:01Z
Neil McCue,https://yt3.ggpht.com/ytc/APkrFKZlUGv7TQQ_2k6Dn-tu9ZGwV5ws1_4qUqEoveDH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeGXIiultaw9Pubx87Jl0cg,{'value': 'UCeGXIiultaw9Pubx87Jl0cg'},UCAQg09FkoobmLquNNoO4ulg,f852PmqlPJQ,Axe.,Axe.,,True,none,0,,2023-10-12T22:12:10Z,2023-10-12T22:12:10Z
Molham Mh,https://yt3.ggpht.com/ytc/APkrFKYGE4yqClUqAF_jx-MqH68lb1rtdrDvKHmHWDmRvQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXI5fAe652PDuqt7tPQ5oIw,{'value': 'UCXI5fAe652PDuqt7tPQ5oIw'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,B2,B2,,True,none,0,,2023-10-12T21:52:32Z,2023-10-12T21:52:32Z
Kae S. kim,https://yt3.ggpht.com/ytc/APkrFKaG-raqzBPnteyWjo_rAriznM4edYSt1MvxRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdQJ3tDo0Foo1AprDyG3mCA,{'value': 'UCdQJ3tDo0Foo1AprDyG3mCA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I thought it was dick,I thought it was dick,,True,none,0,,2023-10-12T21:48:26Z,2023-10-12T21:48:26Z
Susan grace mathew,https://yt3.ggpht.com/KMwvriG7l4bTZ0x4ONllia_QRy6in5CJdS2yuyRue5EAVi3Ty9iEMZNvpUcPtFiIvUZdnLlX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLizyVB5Kkxjw5b-OjVne5Q,{'value': 'UCLizyVB5Kkxjw5b-OjVne5Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Biritish mate,Biritish mate,,True,none,0,,2023-10-12T21:30:43Z,2023-10-12T21:30:43Z
Roberto Chavez Jr,https://yt3.ggpht.com/ytc/APkrFKZMUzYu-uPvE3yuUN7Hs_Z5O3YD1bOvIqBKk9ke5262IYg0uSqfFdAylHhj7Z2W=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHy9zn8WeUhwbqhOup6jLYA,{'value': 'UCHy9zn8WeUhwbqhOup6jLYA'},UCAQg09FkoobmLquNNoO4ulg,8haAfv996aQ,Like fabulous.,Like fabulous.,,True,none,0,,2023-10-12T21:27:39Z,2023-10-12T21:27:39Z
N B,https://yt3.ggpht.com/ytc/APkrFKboGm5ybEW6gNS9v2iautEb0hXQYWcn1b-txg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCokY_zJXPhovYfITamGYHJg,{'value': 'UCokY_zJXPhovYfITamGYHJg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,The eggplant was sus🙄🙄🙄,The eggplant was sus🙄🙄🙄,,True,none,0,,2023-10-12T21:25:06Z,2023-10-12T21:25:06Z
Marilyn Haukinima,https://yt3.ggpht.com/6xRhczm5qzoc7lxbyD4Ag0kgRdFRPfvgd1X-o9x9noQne9XVrDO_d-9K8ESpPMR0dwzRDVUQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOnVgQzF0cegCQ7nY87XaEg,{'value': 'UCOnVgQzF0cegCQ7nY87XaEg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I&#39;M AMERICAN!!,I'M AMERICAN!!,,True,none,0,,2023-10-12T21:21:09Z,2023-10-12T21:21:09Z
Ania Borkowska,https://yt3.ggpht.com/ytc/APkrFKYnHavVS1aBRjme9mSu3RazVotRS2n8d-PBg6GSbEJsXIOff1umf3jtOK5yZ1p3=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCovbsdZc1d_E61PxCVVzjTw,{'value': 'UCovbsdZc1d_E61PxCVVzjTw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I&#39;m a British and I failed 😑,I'm a British and I failed 😑,,True,none,0,,2023-10-12T21:08:50Z,2023-10-12T21:08:50Z
HansGünter,https://yt3.ggpht.com/ytc/APkrFKZAmgzgvAAUM9MlG-SnAxSwsAe7cti2N7f0Mgtjc7tzlMXBt2nSFUR9u1Is1Khn=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLrDVa9wh-wLFbrogoi8OvA,{'value': 'UCLrDVa9wh-wLFbrogoi8OvA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: candy<br>British: sweets<br>Me: treat 😅,"American: candy
British: sweets
Me: treat 😅",,True,none,0,,2023-10-12T20:53:24Z,2023-10-12T20:53:24Z
Golden beats,https://yt3.ggpht.com/MJr75tyQCG6i16HRXaDxO6wHQk3Z807O1pCcNY92111dezgAu_40K9G13tbRrUkCebsxo9c1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHxd2kHr4P8W_XHP43LWRKA,{'value': 'UCHxd2kHr4P8W_XHP43LWRKA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,WHERE THE HELL OUT DOES BRINJAL CAME FROM?,WHERE THE HELL OUT DOES BRINJAL CAME FROM?,,True,none,0,,2023-10-12T20:48:09Z,2023-10-12T20:48:09Z
Aliza Zubair,https://yt3.ggpht.com/ytc/APkrFKaLScCT9AIlgTD1AMTl7wAn0x03F29a6hJWPKCEtD0sH5Cl3xoHnT_Y3A7uIQf2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC97GSbiL5GUh4V6d72SP7iw,{'value': 'UC97GSbiL5GUh4V6d72SP7iw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Bruh I’m full British 😂,Bruh I’m full British 😂,,True,none,0,,2023-10-12T20:43:04Z,2023-10-12T20:43:04Z
Bruna Stojković,https://yt3.ggpht.com/ytc/APkrFKaMtZoeIP666nj7hsV7ar9VxlRsGgS4P49w62v-h-Soa8JB8yGntfAM_Lm9qCPd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbnP847QJjOxaOsty7AST4A,{'value': 'UCbnP847QJjOxaOsty7AST4A'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Hrvatski,Hrvatski,,True,none,0,,2023-10-12T20:36:19Z,2023-10-12T20:36:19Z
SIMA AKTAR,https://yt3.ggpht.com/ZMS-kQYMcrd1Zz1Kvs9Z25sZZvNLXvAFKsYxIVw5Kfn7hs3dGucT8GsWH7tcbfZ8xQEslFdB4A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxFPnorapfifRY8Jlo508qg,{'value': 'UCxFPnorapfifRY8Jlo508qg'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,I speak bitish,I speak bitish,,True,none,0,,2023-10-12T20:34:01Z,2023-10-12T20:34:01Z
Папа Джон,https://yt3.ggpht.com/ytc/APkrFKbAdn15zORalwVu5hHFBvfMlHgZwAfPH4CDiOSNTQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKpf_Wyl3gatpYtfLwO_RYA,{'value': 'UCKpf_Wyl3gatpYtfLwO_RYA'},UCAQg09FkoobmLquNNoO4ulg,cyaKqd6wbIM,"There is also another awesome construction in Russian: “да, ладно! Da, ladno! “It consists of 2 confirmations like yes and good/well, but together the meaning is changing vice versa: “No! It’s impossible! Serious?! I Don’t believe! “It’s usually an exclamation and a question at the same time!”😮","There is also another awesome construction in Russian: “да, ладно! Da, ladno! “It consists of 2 confirmations like yes and good/well, but together the meaning is changing vice versa: “No! It’s impossible! Serious?! I Don’t believe! “It’s usually an exclamation and a question at the same time!”😮",,True,none,1,,2023-10-12T20:20:57Z,2023-10-12T20:23:14Z
night monkey,https://yt3.ggpht.com/ytc/APkrFKZUunFDoSa42DGWaRnfa034SlU4kWTXn5okkZ3OT4ZKDGfBG814ymnBj8G0RR92=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGQWyjpL702dpiUI7wzRivA,{'value': 'UCGQWyjpL702dpiUI7wzRivA'},UCAQg09FkoobmLquNNoO4ulg,stuaOi4jRkM,&quot;how to watch a movie faster... skip to the ending&quot; 💀,"""how to watch a movie faster... skip to the ending"" 💀",,True,none,1,,2023-10-12T20:16:40Z,2023-10-12T20:16:40Z
omar_football,https://yt3.ggpht.com/uFmBMZQFpaXpoU0jMpPhkCxZ53OON4u4TCqLKZTCvrRzeRwGku4lbgQsY1gslVzJWevjkjgsbgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChRgmpPDburuBtC733hbMbw,{'value': 'UChRgmpPDburuBtC733hbMbw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Last one is a dic.......,Last one is a dic.......,,True,none,0,,2023-10-12T20:11:04Z,2023-10-12T20:11:04Z
JP_tHegaMer,https://yt3.ggpht.com/U_NvyoOWbOw1xBvB28rEM_YVaTblqTFLKnbJ3hN5u2zT-d3_dhWFRM_B6H6B2kfQDNoO-nIe=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq3Ph1qaCnKT5r26PoO7UqQ,{'value': 'UCq3Ph1qaCnKT5r26PoO7UqQ'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,America-Zucchini <br>British-Courgette <br>India-Cucumber,"America-Zucchini 
British-Courgette 
India-Cucumber",,True,none,0,,2023-10-12T20:06:27Z,2023-10-12T20:06:27Z
Avdi Elezi,https://yt3.ggpht.com/ytc/APkrFKanuYBKBvqaOKVzdUM4WkTatJVWiitJI9F0Kw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UColgg2f0KTNXfhOUu32zd7g,{'value': 'UColgg2f0KTNXfhOUu32zd7g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Me about to say pe,Me about to say pe,,True,none,0,,2023-10-12T20:03:09Z,2023-10-12T20:03:09Z
Tatjana M.,https://yt3.ggpht.com/ytc/APkrFKY-k-wLJxmtrGAv7C8ztQ2Mu-09aX4TRUJwNU_xIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyATaAqTZA8GOvBKkNhuF9A,{'value': 'UCyATaAqTZA8GOvBKkNhuF9A'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,Your English is still far from perfect. It&#39;s unfortunate you cannot accept it.,Your English is still far from perfect. It's unfortunate you cannot accept it.,,True,none,1,,2023-10-12T19:46:50Z,2023-10-12T19:46:50Z
Brandon Lever,https://yt3.ggpht.com/ytc/APkrFKb3fXNWMqQaTFkWPuroa0AB3ayhAoVicNNKB2k5yv9cwi4kT-1YygOfb3TlMM6i=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfdjMasWWw82TEQ39RTVg5w,{'value': 'UCfdjMasWWw82TEQ39RTVg5w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,A bit of both,A bit of both,,True,none,0,,2023-10-12T19:38:03Z,2023-10-12T19:38:03Z
OctoBoffoli,https://yt3.ggpht.com/79j-B1lTvqIHqtT7GmllXg1y_icIymmgrL22jv6b05Gu7r_X9FWR5eNVREgNLas76YQtCwibCY4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5bQMB7aPfLOWxrH7YSJAFg,{'value': 'UC5bQMB7aPfLOWxrH7YSJAFg'},UCAQg09FkoobmLquNNoO4ulg,-6SV54Yqnjg,Ez,Ez,,True,none,0,,2023-10-12T19:37:44Z,2023-10-12T19:37:44Z
azizullah karimy,https://yt3.ggpht.com/pBc8zeEHJgggtnA2sH59mltn2Pujj1HJP634wB360NlWTjKvt-xXr19r1E4NTNvrsZJ9ScF0Mkg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpNaTVseXYHBHlmc0iW9VGw,{'value': 'UCpNaTVseXYHBHlmc0iW9VGw'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,"it is too simple,  cant show real level, even around","it is too simple,  cant show real level, even around",,True,none,0,,2023-10-12T19:14:30Z,2023-10-12T19:14:30Z
Фурик Зульфикаров,https://yt3.ggpht.com/ytc/APkrFKZ-m8Tp9A-LXasnxhqvpRTHpgfeLflXVkMPDg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCC-rjaDctRhOlfQMA55bXxw,{'value': 'UCC-rjaDctRhOlfQMA55bXxw'},UCAQg09FkoobmLquNNoO4ulg,909aBoOBQ3s,Super,Super,,True,none,0,,2023-10-12T19:01:23Z,2023-10-12T19:01:23Z
KITTYMEOWS,https://yt3.ggpht.com/U36-fXz74J0QI8Du2r6OcBL47gvITpm-knTDclGeHYsh-91BZn9BQgRCQD6aVuKGTURlP3NX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCW51fI5PkzeMmGTeHMR5wRA,{'value': 'UCW51fI5PkzeMmGTeHMR5wRA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Yoo what💀🍆WTF UR BIEHG SUS-,Yoo what💀🍆WTF UR BIEHG SUS-,,True,none,0,,2023-10-12T18:47:29Z,2023-10-12T18:47:29Z
Steven Serret Trejo,https://yt3.ggpht.com/ytc/APkrFKZengYxAs-lbW-VAJ0X-Cgp4maTM3vY3GlfSo5BgsY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-X6qtqrocafj46VmvqTZCg,{'value': 'UC-X6qtqrocafj46VmvqTZCg'},UCAQg09FkoobmLquNNoO4ulg,Ln_3AVoBRLk,JAJAJAJA IT&#39;S SO HILARIOUS AT THE BEGINNING,JAJAJAJA IT'S SO HILARIOUS AT THE BEGINNING,,True,none,0,,2023-10-12T18:43:37Z,2023-10-12T18:43:37Z
Sh4peSh1fter,https://yt3.ggpht.com/EiV8nQBhDzuCfB2M1_fbFijo5QEGug3cDZAoLwCTEpKGC7JuIEHkzExoebLaGMiUsxxoMKkeTQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEcHUCz-rV691FpJkggu53w,{'value': 'UCEcHUCz-rV691FpJkggu53w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Lorrys and trucks are different things,Lorrys and trucks are different things,,True,none,0,,2023-10-12T18:40:58Z,2023-10-12T18:40:58Z
